,train_loss,valid_loss
0,2.7996206283569336,1.2166444063186646
1,1.365172028541565,1.009142518043518
2,1.242716908454895,0.9202370643615723
3,1.1539145708084106,0.8836667537689209
4,1.1549780368804932,0.8824881911277771
5,1.1099258661270142,0.7960671782493591
6,1.0974204540252686,0.8370407223701477
7,1.073108196258545,0.7690020799636841
8,1.0473575592041016,0.8267121315002441
9,1.0597591400146484,0.7544848918914795
10,1.037925124168396,0.7296201586723328
11,0.9917906522750854,0.686258852481842
12,1.009405493736267,0.7369735836982727
13,1.0193774700164795,0.7070314884185791
14,1.0016865730285645,0.7304070591926575
15,1.0042697191238403,0.6986152529716492
16,0.9451849460601807,0.7086115479469299
17,0.951788604259491,0.6786450147628784
18,0.9196789860725403,0.6829438805580139
19,0.9497281312942505,0.6644880771636963
20,0.9525410532951355,0.6451885104179382
21,0.9225628972053528,0.674235463142395
22,0.9402273893356323,0.7152711153030396
23,0.9399024844169617,0.6769895553588867
24,0.9313542246818542,0.6291235685348511
25,0.9254084229469299,0.609149158000946
26,0.8852130174636841,0.6606520414352417
27,0.9200249314308167,0.608500599861145
28,0.8916552662849426,0.6044496893882751
29,0.8687167763710022,0.6324926018714905
30,0.8894349336624146,0.622226893901825
31,0.8808369636535645,0.6092392206192017
32,0.8809977173805237,0.6364699602127075
33,0.8973758816719055,0.5764603018760681
34,0.824498176574707,0.6055658459663391
35,0.8488389849662781,0.5816869139671326
36,0.8832405805587769,0.5641404986381531
37,0.8581741452217102,0.6331214904785156
38,0.8640125393867493,0.6215142011642456
39,0.8749383091926575,0.6266154050827026
