,train_loss,valid_loss
0,2.2241413593292236,1.0084352493286133
1,1.108053207397461,0.886086106300354
2,0.986770510673523,0.8692128658294678
3,0.9241113662719727,0.8001613616943359
4,0.8854330778121948,0.791398823261261
5,0.8659301996231079,0.6858694553375244
6,0.8126303553581238,0.6956155300140381
7,0.8176404237747192,0.6516799926757812
8,0.7629036903381348,0.6876471042633057
9,0.7627925276756287,0.6767845153808594
10,0.748939573764801,0.6091036796569824
11,0.716792106628418,0.5821053981781006
12,0.7346650958061218,0.6197054982185364
13,0.7279669642448425,0.6113547682762146
14,0.7225685715675354,0.6243845224380493
15,0.7152724266052246,0.6137352585792542
16,0.7194108366966248,0.6358469724655151
17,0.728316605091095,0.5716597437858582
18,0.7200465798377991,0.6142346262931824
19,0.6902023553848267,0.5720770955085754
20,0.691201388835907,0.5659895539283752
21,0.6891300082206726,0.6282835602760315
22,0.6794997453689575,0.5765994191169739
23,0.6707058548927307,0.561475396156311
24,0.6328690052032471,0.5705256462097168
25,0.6349915266036987,0.5422443151473999
26,0.6526103615760803,0.5582218766212463
27,0.6385248303413391,0.5198936462402344
28,0.6719548106193542,0.5979694724082947
29,0.6452702283859253,0.532341480255127
30,0.607271134853363,0.5351866483688354
31,0.6438456773757935,0.5082332491874695
32,0.6157093048095703,0.6250068545341492
33,0.6546566486358643,0.5548546314239502
34,0.6182814240455627,0.541236400604248
35,0.6511294841766357,0.5080555081367493
36,0.6269367933273315,0.5063561797142029
37,0.6204259395599365,0.5349910855293274
38,0.6418219208717346,0.5550768971443176
39,0.6352682113647461,0.5107250809669495
